metal,route,transport_mode,alloy_grade,mass_kg,electricity_kWh,grid_co2_g_per_kWh,transport_km,yield_frac,recycled_input_frac,end_of_life_recovery_frac,GWP_kgCO2e,energy_MJ,circularity_index
aluminium,raw,rail,1100,4398.047916204517,1526.509889386081,170.05523779946265,1569.276473118428,0.7861338944322243,0.38747989351729695,0.5901667378127078,377.6639776517486,6245.46302861834,41.26642399590412
aluminium,raw,rail,1100,2498.827765646769,1204.8048844042696,436.27118688345183,1154.4218591563795,0.5960538195997112,0.6724015487964106,0.3323789398776207,563.6711473897183,4908.461010694276,46.90732928847568
aluminium,raw,rail,2024,1116.7376127266996,1257.0561886264377,719.8907643632364,239.1761846900059,0.8967207956860661,0.48879874204124096,0.7470540820893272,856.7890585640603,4721.814463127573,56.83891764267399
aluminium,recycled,rail,5052,4379.951404948722,532.5270465235958,703.8959150172843,841.4450499739854,0.5171660855714266,0.08928107627914939,0.6162935561852966,477.5136108106512,2314.9817528614385,30.96006611422897
copper,recycled,truck,Cu-DHP,4172.415588114176,735.2868204092922,244.17677188489847,533.4725128837551,0.9912821002927137,0.38744161735523475,0.8738237373533401,218.05941472943923,3075.856173296279,50.13322075465885
copper,raw,ship,Cu-PHC,4927.578637537236,948.6357383265619,107.00557324207044,151.2921482157266,0.9325746673856856,0.09446611793823312,0.5009618263593643,104.21021999433106,3644.25337041178,28.802709731827957
copper,raw,rail,Cu-ETP,4593.8465902070775,1329.871788935274,777.6834555665051,1088.9867335514368,0.7898197277670099,0.1907504031233812,0.3311764141010678,1153.906869949165,5651.419174184424,36.99354834069994
aluminium,raw,ship,6061,4333.056523972437,1349.77482264635,195.73134974671933,1779.4795426833434,0.5556478313785332,0.007174438350453838,0.9962715678032041,430.26827611642796,5450.014153110475,33.31627391973923
copper,recycled,rail,Cu-DHP,736.5847901495142,826.6277764181636,174.11422956785697,1354.443737666509,0.6076363866448358,0.1813130814846622,0.35563332180735574,274.4723638370847,3457.141280481737,26.086201985124323
aluminium,raw,rail,5052,969.8691627415311,1687.8899930182884,102.43109515074713,506.86397208121724,0.6397175851567816,0.3304473539983609,0.42860263978051205,162.53142013909948,6484.253691245972,41.7607096131231
copper,recycled,truck,Cu-DHP,3060.4243743685524,874.698130485166,489.3411933612345,1151.4333678380403,0.6205158689518055,0.5382184337322946,0.8091272253580883,519.5569041954043,3709.616658399204,68.48660460920132
copper,raw,truck,Cu-PHC,2891.656608268194,1430.2572092748192,552.937510810733,1887.0362238604682,0.7487600052267229,0.9192772111827322,0.08863623389309261,912.7402505041287,6171.292692124131,69.49411112807766
copper,recycled,ship,Cu-PHC,2560.8344652029095,859.9976514698084,673.8976415337315,1448.6009553166414,0.9722801851335738,0.5403268672420553,0.38649010605851464,606.0539319023253,3606.848472550732,45.5323373393309
aluminium,raw,truck,2024,2285.551964365629,1715.2454379079845,366.45745664132727,1382.0530598194603,0.7220862923839053,0.7056035413643416,0.08571009343828395,849.9566884638191,6365.396556727655,55.694539768212486
copper,recycled,truck,Cu-OF,2440.44718188948,716.0291403689132,739.3822447481019,1936.6347507927574,0.8307822840867027,0.3576770913057742,0.1393058666727579,593.879185115369,3587.258986467478,26.731543742337465
copper,raw,ship,Cu-OF,3061.8407036065787,1002.1554912752616,252.39867166624742,1599.7578892562094,0.8442916029894116,0.7516307935672674,0.0046408254980069286,348.89370043393484,4240.17382344435,42.73238226459746
aluminium,raw,truck,1100,509.34432920036545,1363.0245113124558,848.7910477993127,281.88085076651674,0.9357903626272414,0.6204687460514774,0.009544292582375213,1015.5634272965325,5228.062885904752,47.005572623540665
copper,raw,rail,Cu-OF,1673.1894835978349,1027.636179678164,614.663496001401,701.7938230826408,0.5169106437857596,0.45979401327486125,0.380287889502852,693.7587547182809,3925.7625492053794,40.960573729699696
aluminium,recycled,ship,2024,2832.2587430992,862.1514725949233,625.5008410348436,1930.6299944679954,0.7021650296737711,0.19376879489122578,0.8091638049477762,855.5294763831578,3888.5012862673793,49.34845575194294
copper,raw,ship,Cu-ETP,3749.972444031408,1202.1719627841608,288.7978724011973,984.5137344540158,0.8923675570430496,0.30354090799729894,0.5870043605916931,447.48935744684337,4273.804138374495,39.22927098566018
aluminium,recycled,rail,5052,1283.7051157792835,1020.2479982950542,166.69787437034944,232.15851618915886,0.9074335074827231,0.6209460873757551,0.6349140441376434,129.67195619780256,4025.3180006951197,56.283068866607685
aluminium,recycled,truck,5052,2960.9652820434485,1071.6037198994454,518.2523227726043,922.6237105479603,0.9636663075870056,0.42605632436457297,0.5192492375848865,661.2001474669955,4469.724239548259,39.97709361892089
copper,raw,ship,Cu-OF,3715.0685774860176,1142.9159337708866,654.0507567301231,1397.0165358008935,0.8513971799090012,0.8893865567490519,0.8197931441705587,751.1532031226441,4453.0656165717455,89.68297343712385
aluminium,raw,ship,5052,2500.824460612571,1503.8103319684874,185.54181279551705,1995.1209611456698,0.6225769730523718,0.2348402715355853,0.8803787251861742,477.2985869045099,5770.965309082003,43.98593327627954
aluminium,raw,rail,6061,621.8651015152298,1782.9098140824835,955.48102707535,654.5715799607717,0.752832871542189,0.07307265225327231,0.8497407281453753,1777.1452269540302,6544.374294141061,37.323552223138876
aluminium,recycled,rail,6061,2521.7067130953656,665.7433649738862,982.3729242095261,1033.0328810097549,0.5161726439594487,0.5893485765054844,0.812132105803039,613.4134033387163,3051.1789843858596,64.5984109210878
aluminium,raw,truck,2024,1834.001994848689,1675.4344652152881,590.9110258532428,1760.5646022530898,0.8234641705491235,0.886050840190076,0.1827130735632838,1261.5840051671507,6729.690179052756,56.077572337991825
aluminium,recycled,ship,6061,4683.4232346559775,635.1439414011478,955.0622397460655,716.9817639340937,0.7771476057543784,0.36473902943978864,0.5938762253652211,721.6580458896339,2617.617804541526,41.855064393484554
aluminium,recycled,truck,5052,1060.7602355524732,908.8760692551632,261.50071382276775,227.4304976158059,0.8334181403806465,0.6477113348681651,0.5821631960983702,178.89375641597772,3553.358960115941,63.18554298374423
copper,raw,truck,Cu-DHP,3436.1417997825447,1052.1693765831385,122.87861666157241,1898.3823912529929,0.9650702766937977,0.23141262217714864,0.527944003747641,326.34443744142027,4502.929602269216,20.11290962982302
aluminium,raw,rail,5052,737.2389485052552,1730.2400332988323,135.46858176135095,981.9972053598652,0.8436383058602157,0.5584719216726883,0.48081278929676596,244.1594792938287,6490.676315640142,56.96121813463644
aluminium,raw,ship,1100,2507.766970157134,1536.8867662420062,628.7612314841011,1010.5395844362237,0.6602249651873806,0.7867921008626532,0.08917047718638349,1034.4793284307643,6104.355773200994,44.299653016465676
copper,raw,ship,Cu-OF,2992.907692490363,1011.5601845246307,155.47769509314116,1246.1882877623225,0.5993683319350784,0.8670315987766839,0.10216323390622195,196.1182213938766,4204.963922575008,50.271338103708764
copper,raw,ship,Cu-DHP,1840.7971909258945,1034.6215054190916,962.6910461416784,17.037881169416966,0.9273181034093274,0.10511912985239669,0.9022815704406234,1152.9060079524284,3569.4214385908726,35.17838382501865
copper,raw,rail,Cu-ETP,2547.84035984173,1196.3095174248601,227.73988968345873,1862.9510393820099,0.5971660716368803,0.35637451629324546,0.6301864391211986,437.14792759635714,5423.425131708855,47.93578084815391
copper,recycled,rail,Cu-PHC,1235.9920753858432,876.9612153449273,374.2505254476808,729.2876587013379,0.580804790297682,0.6396444419358702,0.2623172144980064,285.0697346209327,3612.8877196052003,56.19085883418447
copper,recycled,rail,Cu-DHP,1868.5573226061626,761.7852983301927,840.2660217985136,799.8944061448537,0.603306040340488,0.034722868093652215,0.27930038921345623,789.6621464562562,3273.1249183883897,12.57718099508159
copper,recycled,rail,Cu-PHC,3294.9784620959135,592.985785695507,296.8662907936838,356.4774025911376,0.7544204240652534,0.690615200150827,0.6101948316486301,136.33998351611876,2295.2582258656585,68.02913189817193
copper,raw,rail,Cu-OF,1858.100251375198,1102.6314867373303,318.67161260911354,762.5217104519975,0.5620937215797284,0.5280338828038271,0.4069349746356621,356.5446200959272,3967.6765701390304,50.653654767744484
aluminium,recycled,ship,2024,4548.843852839922,829.5610960090655,678.0780602119164,1609.8476262443437,0.9690591652983511,0.2885662792200264,0.4413241709850946,696.6635201333388,3793.3824891472523,38.67292863896663
aluminium,recycled,truck,6061,3327.831309384454,949.0165000571718,348.47747964033607,1601.9834283855143,0.9831268536200448,0.8146544505940505,0.06064999053341902,385.91366411721816,3970.351173257228,46.28740058036034
copper,recycled,ship,Cu-OF,2473.9205829619304,770.3571530716799,295.7028706069302,1872.235713381951,0.9869009266414994,0.29005071229577517,0.13873918710974475,455.2979509509316,3333.469583712438,30.91989381993603
aluminium,recycled,truck,1100,674.4062099938211,694.7652788581668,328.7599428750917,812.4266506347836,0.51956240240986,0.9914150462038034,0.3933504265636626,227.46233203174359,2867.43365686989,73.54910920850534
aluminium,recycled,rail,2024,2747.9675084210207,932.6955609283264,541.5827494066541,1420.3557924596828,0.9730987632400159,0.8163701891133404,0.6996864199347684,500.8407672993764,4088.5798576681327,78.37496734849684
aluminium,raw,truck,6061,3941.4930895629013,1594.6732680217117,969.4898854583339,1019.4027348630386,0.9987074663087125,0.7079805013830877,0.04802538759991315,1462.415117140551,6750.028868843438,43.64997110574098
copper,raw,ship,Cu-PHC,1695.0091910558613,1475.4673751977762,849.0141474051055,1610.0053511430706,0.9712145546727435,0.061347557962646015,0.3345577928310832,1223.22212348621,5747.970046986476,14.835777166623346
copper,recycled,ship,Cu-PHC,4130.481063419453,858.6541743048089,356.1492381041594,1427.9585981746638,0.8354694528813531,0.9043103719872735,0.6950719519345159,392.8352921245414,3933.948208017726,86.75934183509034
aluminium,recycled,truck,2024,1633.1304472289667,973.6275953621462,427.03588764828794,742.1268213196886,0.8506150762042504,0.7900553057375509,0.7920507904502913,408.2319628199377,3566.2427558047975,82.26090382877047
copper,recycled,rail,Cu-DHP,4206.858745778602,734.0368133129571,518.0610254536697,679.980930164848,0.5611264699367238,0.22902507929180227,0.19022070409531333,383.8280987290177,3171.9298565767126,10.419471100538074
aluminium,raw,rail,6061,883.7075372525483,1364.4249538225654,981.0366823152914,512.3605014256555,0.9371485385374813,0.392248181326889,0.7314871318934572,1562.8464000732329,4987.059345444695,54.89016343983123
aluminium,raw,ship,1100,4397.826689910633,1707.57915365912,255.15142150214413,1157.2664230723892,0.5298197923143857,0.26863155161914287,0.9554116940790295,551.0383879921948,6613.315789697406,64.82248394219218
aluminium,recycled,truck,6061,2746.339029199987,756.5034222280196,421.73479314269457,1928.0472746717805,0.6588652733088198,0.9844160341810665,0.9068121500964483,421.0767025403333,3628.0647077486365,96.26612594794793
aluminium,raw,rail,2024,1834.419153291179,1363.3443255036268,756.4834845844434,408.1328078589563,0.9955758225740935,0.8541964448055595,0.7893760773775089,1000.3935222257312,5306.099890762007,80.27270287830218
copper,raw,rail,Cu-ETP,1693.0096268681696,1130.4964547720774,967.5493608420489,199.55238525960718,0.7111639395514977,0.9302253026951025,0.7123266860413382,882.1282014390466,3867.1713856105207,82.38930549425423
copper,recycled,ship,Cu-ETP,2444.047515186632,801.5612940099047,240.10769148781392,247.60727773186412,0.5655781119826293,0.7887742363754299,0.23513830801977031,146.082689478771,2982.72992368647,53.922361047053315
copper,raw,rail,Cu-OF,4995.722741466402,989.179929346731,304.6419587749112,1568.3663657377983,0.98464733102454,0.4563482410702475,0.6339032270481123,395.26695137741547,4205.897975607965,46.99190433077277
aluminium,raw,truck,1100,1491.4732704691214,1473.6952446718935,303.1252069513872,706.7085605262818,0.992069823520868,0.20543424981468505,0.6432739938102959,540.0991443931931,6280.557121493642,37.13362150416009
copper,recycled,ship,Cu-OF,964.4749199554983,595.4145567176938,118.83882654286616,456.4899871078356,0.5935213426193572,0.2080801569097338,0.4068213320926879,101.71037108522573,2243.073210696263,27.81156273317248
aluminium,raw,ship,6061,3132.6582592339787,1221.9778185592916,643.7040624828545,712.1597955632651,0.9324019043700854,0.151682848366677,0.4930154617009376,837.4932896942021,4141.288481251955,31.822404293163828
copper,raw,truck,Cu-OF,2698.441098981157,1017.4476177288992,703.6327667313044,1294.2083175307482,0.6952116630969458,0.546649550303397,0.6940284881747067,780.243083293611,4675.0937358275005,57.947667279327874
aluminium,recycled,ship,6061,2858.8832197848833,996.0454571455139,642.2733011127281,1098.1063784082846,0.6906842322433573,0.9199665228636426,0.9521015357104221,766.6299426259365,4236.39669510211,100.0
aluminium,raw,rail,2024,3501.209379007477,1698.4604331568564,164.1906904715329,1489.7429189772397,0.6313488159484508,0.9917980700457663,0.2953062084410316,284.7279140725202,6589.285848783718,66.6366047038819
aluminium,raw,rail,5052,1702.148314417922,1375.4490503305487,162.30711317106852,684.7575554787348,0.5223551372774482,0.2872998000367648,0.24636315195743952,247.9110637304961,5285.46928198515,27.828818818943336
copper,recycled,truck,Cu-PHC,4597.992479227498,824.9383407587558,289.34789904471165,909.5368611947239,0.6340044918426118,0.6973145402967293,0.6018068922988716,289.456766088017,3287.3944063770628,62.17328422743993
copper,recycled,rail,Cu-OF,2460.524297550307,763.0697634410087,361.2650641290232,212.91705423621775,0.5268884526665261,0.5970980156103778,0.13079911144135992,272.4884844056172,2574.294076859923,38.364510019533235
copper,recycled,truck,Cu-DHP,1080.887878141078,550.7444902772456,807.8892903190426,155.38670560523508,0.9621860231799817,0.4889361168763111,0.5825328304878139,405.9104904917528,2043.4501676862158,51.24018102996082
copper,raw,truck,Cu-ETP,3840.3444053027492,1349.0438066430227,243.451239174029,929.88793325976,0.8308603361963642,0.6657686438120414,0.08885148507143081,330.02379619803287,5275.887019027468,44.51924417819412
aluminium,recycled,rail,5052,3393.969586780326,1076.8007787168838,139.6829947577789,610.1772488173879,0.9433113250081957,0.37136301898006896,0.4905838796045088,162.4567906094604,4252.521616135457,45.91964733139959
copper,raw,truck,Cu-DHP,1920.8453111781669,1175.3818308392092,454.58875694174964,1229.4731385509003,0.8586453407352853,0.9444847750934495,0.6204143747135337,482.08259885023284,4610.34894423276,79.15742978886145
copper,recycled,rail,Cu-ETP,3296.8342581532183,443.05630737209015,474.7529531277283,95.5743092346981,0.5656434355413196,0.705448867706337,0.07010963927284186,179.25193681824825,1579.1541671359776,37.64719064538935
aluminium,raw,ship,5052,1489.378803660396,1765.0899000300935,505.8166043700588,252.31509142313521,0.9702907683676489,0.7542010919924448,0.2069531519486293,830.1474361368977,6358.46458456282,60.378376458969214
aluminium,recycled,ship,5052,2501.777117032383,862.2465731379539,844.2131896242716,1731.7297141017264,0.9499465268163836,0.24242209500607392,0.3353742848795249,917.6132963278045,3775.2567101071954,23.074585818264488
aluminium,recycled,truck,2024,4547.356349752963,563.1590974882552,188.20487338384754,1136.960126823018,0.6740380389505178,0.16858200349761943,0.36859869518615895,212.46192598666434,2743.3962974196547,23.626415471372642
copper,recycled,rail,Cu-ETP,1100.9040492233723,643.6096895140137,733.5478741797659,1426.9885220455421,0.5557666701758383,0.394340793094323,0.6761046432541584,660.7606090150632,3159.1519846673855,50.980354633761614
aluminium,recycled,rail,1100,2240.134024943579,800.3485336689791,404.1510139407617,1685.5245162275185,0.8520773753944368,0.766672485336154,0.5290213405595241,397.93322332621784,3627.958773394831,66.65020895943174
aluminium,raw,ship,1100,4195.140911241562,1713.353336445338,378.98212279192296,933.030342470604,0.8641806513683612,0.9387959097528575,0.3821084703053269,626.127934708001,6811.924267050171,64.55245853231405
aluminium,recycled,ship,1100,4862.709047327802,818.4171138581128,939.288813477382,1524.5101640952776,0.9484145224203535,0.4273298259740078,0.45067625434165004,951.4398654408571,3478.943826972946,47.97710090710864
copper,recycled,rail,Cu-ETP,2542.6676138980815,453.1394606065701,323.62167197506784,1053.9253023563133,0.52632787972554,0.774156792497166,0.01297667065023922,143.27936520746138,2108.4787242312823,32.87719181502642
aluminium,raw,truck,1100,2781.498290645063,1605.3864383189332,678.2786518054297,453.2700528446707,0.5708519190136859,0.47040761946680953,0.77052527930763,1249.210159748121,6445.54060123808,63.94441929651127
copper,recycled,ship,Cu-DHP,3074.7738280269637,625.545271521348,347.61498163848285,681.9357759138696,0.7991243964395911,0.2952282495554638,0.041004688694782465,300.6366748627279,2676.666224256908,25.13572707776507
copper,raw,truck,Cu-DHP,4695.566637351699,1039.8267769601234,556.4294943763466,985.7973777007651,0.8095657754350413,0.7392651507258476,0.829317492922566,618.0702819803934,4297.506669061835,82.0446108627794
aluminium,recycled,truck,2024,4361.930559396635,844.1767147657447,807.6636033366501,640.6022488228189,0.5168048311575031,0.7982021339813272,0.5409965214147301,603.5923208719672,3299.113175556388,68.01079503831481
aluminium,recycled,ship,2024,1267.7050607973995,992.9213467338117,893.5502711646345,677.7001057862977,0.6984660255308293,0.20284079408068023,0.527819191224517,1014.453409438271,3905.160995184118,33.93025713765012
copper,recycled,truck,Cu-ETP,2465.4101803118374,317.14255063440623,854.8275162655453,681.4117341850451,0.7920808656380245,0.30516950204533067,0.7045786277731994,302.8286603062229,1373.5807248947451,43.14695070295524
aluminium,raw,truck,6061,2588.0019268839183,1578.510623187067,623.9626625301759,254.45155792563733,0.8689556665758669,0.49477684347366224,0.8595595326534653,974.5643847867988,5715.922202601281,64.41234204418464
aluminium,recycled,rail,1100,4050.932502419405,709.7511174706352,323.9346838043999,178.43878835238021,0.6580753458891643,0.1865218297668767,0.9426461464796643,234.11007956259985,2694.0408041704627,52.042939041242064
copper,recycled,truck,Cu-OF,3213.0179717244587,475.6028674556545,695.1100449356792,102.52711898569562,0.7419517465109207,0.9288342987537925,0.5433698872439848,231.6411611113148,1761.1042641201677,71.98965563629937
copper,recycled,rail,Cu-PHC,3443.9920791305585,535.5526502166667,738.9145412016472,230.80295945833015,0.9070274361560047,0.5913339125607484,0.15065823198891826,372.1647053116072,2040.692233820305,40.83492537765069
aluminium,raw,ship,5052,4991.89958449528,1405.213598548789,109.62279110215127,693.9771133498798,0.9769475319488703,0.12120327737169267,0.8786309261730072,180.3987347302667,5228.882008773782,40.031439929517035
copper,raw,ship,Cu-DHP,837.3201956150588,1399.343464025065,495.2894598386871,1191.8048935082836,0.6151573376949228,0.18402986468246207,0.040672018370114915,619.5466554758864,5377.847349392618,18.533009217388106
aluminium,recycled,rail,1100,1503.5442059017985,664.8786864607404,858.9358385395878,384.4123851467238,0.6265211029099481,0.9543553453248445,0.8073371707198082,532.8264916525918,2456.581159625137,84.8495402388421
aluminium,raw,ship,2024,2335.531718171961,1639.8918138639513,540.6288366187426,1777.1376035452495,0.9699090937169377,0.7381685856966183,0.6804216264256481,1093.8385523674694,6706.638579038471,74.63776555931595
aluminium,recycled,truck,2024,2065.0208137199925,556.4358921371532,380.23789794698905,1618.6810381665043,0.6979555753813418,0.7344050845049861,0.9047276074229461,284.5992186961961,2915.7630919146377,79.98959194264835
copper,recycled,truck,Cu-OF,597.4050260614262,870.8378234906494,884.6179939221964,1045.8489544902357,0.8591741622603714,0.07249859400505454,0.8974631502474468,818.2612057815719,3500.91737691046,39.627134462929696
aluminium,recycled,truck,6061,912.9992291202913,873.3899823491311,240.29262777682513,1451.1775633185862,0.8061326143649381,0.895298837708947,0.05315408543707967,282.64608524586185,3877.679580459352,59.12449066155277
aluminium,recycled,ship,6061,3564.2898113160927,924.031146226736,285.80070917458033,738.9937641505293,0.6427938398970281,0.4437353625586046,0.6094464071756721,293.0066468191494,3698.869601297945,49.08204010005161
aluminium,recycled,truck,1100,4456.960085131523,678.8235992566706,718.6351302425201,83.1878075388489,0.8267811109790124,0.6597173226399262,0.12467145516820177,405.82164830222814,2600.9441925215515,45.08624950908682
copper,recycled,ship,Cu-ETP,2814.0215506968993,547.2579412248688,417.19234737391747,1809.6223665897544,0.8277829504784866,0.959689219114014,0.07846861174405473,322.8698697639586,2876.863380937782,66.27561711321965
copper,recycled,truck,Cu-OF,2926.3598578113483,434.2670317625857,741.7151521604011,264.30904163306576,0.7962215927045382,0.10001238035655691,0.44827714583073053,338.7476094511464,1569.3822261054838,20.04697499480615
copper,raw,rail,Cu-OF,1647.9204477457072,1459.5216514813344,241.9332591335427,1896.3953192955064,0.5498304124247564,0.4822764594865787,0.09759753984874064,432.7388284775186,6861.450568914013,34.195368662182
copper,raw,ship,Cu-ETP,3955.443636351701,1192.8626682608265,327.04218064076133,1148.046350649559,0.9975859111870189,0.04961273666193178,0.7279023831125928,494.5189418792233,5104.85427750565,36.499601200434626
copper,raw,ship,Cu-PHC,3883.0756431526534,1278.268869394794,240.98264052727018,618.0704914326456,0.7002082305854137,0.49954542332371543,0.9689407105075997,325.7451348587896,5029.445950986775,71.06504408254253
aluminium,raw,truck,1100,3147.645601479455,1640.5632183184293,957.6192822071587,996.0940003905708,0.8191254926984944,0.25225941048757106,0.5695829577830928,1557.5887356119981,6219.798363195513,44.32480072305385
copper,raw,ship,Cu-PHC,1456.9892893010428,1122.6636546597233,464.8635647658317,1008.2433197569574,0.9428808470563097,0.9110655292738706,0.2351688695616866,580.816510816088,4473.222645263786,63.471476122527235
copper,raw,ship,Cu-DHP,936.5819820669026,1332.0609927234848,403.4979189192034,56.34128809073799,0.7116442442099182,0.39849249427308686,0.8432063915253954,527.5931635431305,4480.539414811918,60.99495913353182
copper,raw,rail,Cu-PHC,789.0735913570666,1305.595493853804,112.78194055368823,717.3651052494359,0.8869625284027742,0.6338724460520792,0.853103374930026,151.28567842997924,4974.4114000368245,77.6700542117223
aluminium,recycled,rail,6061,3167.13229989295,923.3956003243679,238.07582146979865,1482.3329410904057,0.985912212339703,0.860287264814549,0.7327859723643944,285.8122293378152,4101.10437689309,72.4707435024699
copper,recycled,truck,Cu-DHP,4212.6589361426,593.5379401227677,479.02227061824954,1025.0376860119088,0.6794673801265241,0.9836918584171765,0.6151321848133509,277.59366163181465,2645.916029000568,81.5929022095145
copper,recycled,rail,Cu-DHP,4362.486943014162,529.7624293749702,161.65251331470466,496.01793284907257,0.7026347851163683,0.503819370328546,0.867792454751724,82.95391539618252,2344.0051798172344,66.83619989230395
aluminium,recycled,truck,1100,2586.2993345455243,633.249312925394,559.6653965555952,676.8686214735185,0.9527880294982843,0.4557577028614559,0.16329168199755906,369.4586758803675,2705.96842399914,38.48011732247012
copper,raw,truck,Cu-OF,4029.220846880226,1394.7758116805358,509.513894618003,1727.4782423007387,0.5798214339075916,0.07573964529645871,0.9316001263440448,720.7974663739133,6171.411326159497,43.0260878976148
aluminium,raw,truck,2024,4760.960883534606,1565.0100279190071,790.4513263099168,1055.843843598957,0.5142974191797212,0.012738943337215036,0.9472031492105683,1345.0502532057776,6328.381939535929,45.63567950645135
aluminium,recycled,ship,5052,1738.265506196306,766.611317658497,693.8224312602849,1061.4207238769595,0.9544445024245559,0.6088020924984962,0.8719923739971334,595.5271815585559,3317.2693706730324,68.73696380305626
aluminium,recycled,rail,6061,2290.8215587134073,1066.3975440263669,501.35257478851645,1923.32024351151,0.9107957870587902,0.06546435214764601,0.2506620347114671,897.7593175699224,4909.862237761474,7.779955129001446
aluminium,raw,truck,2024,4691.6554666850625,1228.7032875042232,302.19463009456433,648.5539840829204,0.986291516275666,0.38037893703847325,0.8581783863106291,415.6378876698238,4276.616340975334,61.12330691077076
aluminium,recycled,rail,1100,2022.039352927782,1010.1031671230285,754.1772094160257,964.2868389613944,0.5291188913553391,0.003606436106461497,0.49763821183769175,801.8534539553572,4064.8980961053967,19.5569214779367
copper,recycled,truck,Cu-OF,4612.443306448084,898.5495557675835,737.0758931087838,1625.3100594644595,0.5780886652204936,0.6152274989656707,0.5949302374008253,638.0630098819727,3764.564530420793,56.52192698008162
aluminium,recycled,rail,6061,4914.701880145096,1032.1652665297204,237.96654446384866,1520.235375285189,0.5526562795449044,0.4254151604404962,0.8406006225041451,317.5931906390261,4211.845422530028,67.69102343200217
aluminium,recycled,rail,2024,3478.148278584911,986.2619513693751,923.2766482828624,538.9408496380584,0.8417080661468546,0.12702076978628785,0.02958284454523752,904.2628951765627,4047.9962044613185,12.53897531231797
copper,raw,truck,Cu-DHP,4176.006302768757,1124.5835960437948,157.96460441353886,310.6711847347178,0.8030050368735716,0.2963676068408221,0.36294259217564573,170.4530414078849,3977.5562108051727,35.555501654001745
aluminium,recycled,ship,5052,3872.9550389948836,638.7885093573761,149.53393800344458,1404.4021066128628,0.6796675996936299,0.5696606989719245,0.8156933772444657,174.74488458043888,2803.1694214788295,74.77375955646586
copper,recycled,rail,Cu-DHP,3647.9041592698572,740.9103122997607,268.61537589618433,522.7357918463176,0.5287117397011225,0.656713368009977,0.813954783801723,178.15442490934979,2985.692036385932,70.02555826594565
copper,raw,ship,Cu-ETP,1881.1898284155466,1082.7452197731411,918.5147182438941,1846.1248987632398,0.8198309920232705,0.4623358796634468,0.8486879268829328,1106.7377378213923,4804.390310533519,68.75491353320649
copper,raw,ship,Cu-PHC,756.9245205857467,1005.6238092929824,567.9983116332296,267.20291103855993,0.7850602425575284,0.8039591160909458,0.16921590013949128,495.6617692137667,3837.6075964550687,57.098737204980694
aluminium,recycled,truck,2024,2043.7327963384278,971.9155322621548,809.1468286056102,643.4472482682053,0.5564516055303079,0.11244041170298569,0.7058866182279601,841.0690979397563,4156.051855617298,32.03365522181148
aluminium,raw,truck,2024,3501.21193341758,1387.5261913420334,305.0588692688506,119.0266213805784,0.954454852236857,0.08454572261240778,0.14650334050541858,388.174909575062,5199.361122299511,10.897915724441892
aluminium,recycled,truck,2024,961.3813920251062,1048.665037692403,541.1997771883667,1409.5775606581224,0.5994748548359953,0.04424426901780831,0.7850980089510253,615.4443063347504,4132.647620901111,34.99149887150614
copper,recycled,rail,Cu-PHC,553.6309234020894,804.3795868914751,422.46051726149403,1783.6126713416427,0.8717545760719282,0.5358278394494422,0.2451260044545075,453.5368318288412,3964.243644883022,47.51829166026262
aluminium,raw,truck,1100,1128.6156767132238,1708.5841977055532,845.0457463595734,1275.390309388704,0.9425379312714741,0.7062317042344579,0.737817727586946,1565.8743614324449,6713.9494653180855,65.13655486391264
aluminium,recycled,truck,5052,3720.811668848579,962.9418356334957,120.34399542330397,1876.1285008678524,0.7897374953468542,0.13052139942252972,0.4550016185279725,257.9430686274284,4441.641896583132,17.28900536914815
aluminium,recycled,rail,5052,4877.571657453997,1028.528854264842,319.4584569694948,265.7229172174072,0.6234244526491257,0.6389456218553925,0.9862634645527724,274.51476729206433,3518.4771224218603,73.84946791176303
copper,recycled,rail,Cu-ETP,4923.791148266692,783.448135306872,237.3168018721409,184.5905152527708,0.6546242588125707,0.4769477661895347,0.5798938307492809,154.3997356247005,2985.999788231366,51.473941032777994
copper,recycled,truck,Cu-PHC,2722.9061711308455,661.5068181448372,873.2701348494124,1678.441335023068,0.9428737668594162,0.9873445001511152,0.6325793642202862,635.7694950849556,3011.065792721421,88.11600845014233
aluminium,raw,truck,2024,4412.085354465564,1377.4936311491178,520.7894647243892,1712.4672390191502,0.6491285781882423,0.7174736092664115,0.3681635138512874,878.3823804906592,5970.549316547428,55.485788859257354
aluminium,raw,truck,1100,3815.7190508817685,1732.9255159284894,463.7980395038946,1663.768658943185,0.8730952416586522,0.6574733351916259,0.7345201578474331,989.35106989392,6814.868436030257,70.91492972338054
aluminium,recycled,truck,1100,2754.6810664307154,1004.3621736639152,504.53448589097184,1599.9401560421538,0.9950826061277027,0.5704497348723445,0.494885641104835,623.2206015666346,4575.116018828754,62.03809939566797
aluminium,raw,ship,1100,3077.4223982978906,1483.727593326327,974.7320956321016,730.8344442379338,0.999908359681339,0.9973661815497038,0.018066635095864148,1591.270787269152,5337.3031613732965,52.06829089206366
copper,recycled,ship,Cu-OF,1117.5221597759198,323.44721160117314,865.2406549023317,442.7495463468616,0.7667398741346657,0.9804591708545773,0.6085815978756451,217.7455374108275,1277.6402957710548,82.49061760322004
copper,recycled,truck,Cu-OF,4719.476572774664,683.1262364411481,735.7318946652767,1858.3199997956021,0.913277898393049,0.5381151254945216,0.8304595904293615,687.9387651081869,3296.6920685678865,77.60262233171035
